ntacode,nta_name,borough_name,is_residential,ntatype_label,cluster_id,cluster_label,is_outlier_cluster,rate_per_1k_pop,rate_per_km2,share_noise___residential,share_noise___street/sidewalk,share_noise___commercial,share_noise___vehicle,share_noise___park,share_noise,share_noise___helicopter,share_noise___house_of_worship,share_evening,share_early_am,share_core_night,share_predawn,late_night_share,weekend_uplift,warm_season_ratio
MN0101,Financial District-Battery Park City,Manhattan,True,Residential/Mixed,1,Cluster_1,False,41.689770603577514,1136.4733808329077,0.16798029556650246,0.1793103448275862,0.07586206896551724,0.05123152709359606,0.0004926108374384236,0.42758620689655175,0.09507389162561576,0.0024630541871921183,0.2413793103448276,0.14926108374384237,0.1793103448275862,0.43004926108374386,0.24729064039408866,1.3100600600600603,0.677536231884058
MN0102,Tribeca-Civic Center,Manhattan,True,Residential/Mixed,1,Cluster_1,False,39.61811834966564,746.7511471088984,0.2494692144373673,0.11571125265392782,0.13694267515923567,0.09341825902335456,0.0074309978768577496,0.3343949044585987,0.06263269639065817,0.0,0.24522292993630573,0.12845010615711253,0.18365180467091294,0.4426751592356688,0.23991507430997877,1.7509025270758123,0.7282321899736147
MN0203,West Village,Manhattan,True,Residential/Mixed,1,Cluster_1,False,75.69658469086106,1797.1077642884557,0.21977565434150395,0.17615288741171584,0.07810552555047777,0.08724553385957623,0.004985459077690071,0.2746157041960947,0.1591192355629414,0.0,0.3136684669713336,0.14416285832987122,0.14790195263813877,0.39426672206065644,0.19775654341503948,1.8573497465604636,0.9180683667932719
MN0501,Midtown South-Flatiron-Union Square,Manhattan,True,Residential/Mixed,1,Cluster_1,False,71.50262648603815,1496.7689713408597,0.2513291445142581,0.18559690671822135,0.11406476558724021,0.04833252779120348,0.011599806669888834,0.3320444659255679,0.05703238279362011,0.0,0.2561623972933784,0.1459642339294345,0.18318028032866118,0.41469308844852587,0.24746254229096182,1.4484732824427482,0.918560606060606
MN0502,Midtown-Times Square,Manhattan,True,Residential/Mixed,1,Cluster_1,False,85.4792228316445,806.2238915527432,0.1854268624252311,0.18433931484502447,0.11745513866231648,0.11419249592169657,0.002175095160413268,0.38499184339314846,0.011419249592169658,0.0,0.2615551930396955,0.1397498640565525,0.1658510059815117,0.4328439369222403,0.22457857531266992,1.2746305418719213,0.7865477007549759
MN0602,Gramercy,Manhattan,True,Residential/Mixed,1,Cluster_1,False,53.13805927232297,1982.2918912671462,0.2712842712842713,0.1443001443001443,0.08513708513708514,0.113997113997114,0.005050505050505051,0.3629148629148629,0.015873015873015872,0.001443001443001443,0.2821067821067821,0.1746031746031746,0.20923520923520925,0.33405483405483405,0.2972582972582973,1.6348448687350836,0.7125
MN0604,East Midtown-Turtle Bay,Manhattan,True,Residential/Mixed,1,Cluster_1,False,33.95198114597142,1133.0791174994768,0.2205350686912509,0.1301518438177874,0.07519884309472162,0.0824295010845987,0.0021691973969631237,0.4483007953723789,0.04121475054229935,0.0,0.26247288503253796,0.1272595806218366,0.175704989154013,0.4345625451916124,0.23499638467100506,1.483294930875576,0.6978609625668449
MN0801,Upper East Side-Lenox Hill-Roosevelt Island,Manhattan,True,Residential/Mixed,1,Cluster_1,False,28.960075667064917,1164.955486562422,0.26557799742157284,0.08852599914052428,0.07219596046411689,0.07262569832402235,0.0021486892995272885,0.48818220885259994,0.010743446497636441,0.0,0.18693596905887408,0.14353244520842287,0.20971207563386335,0.4598195100988397,0.27761065749892566,1.224391805377721,0.7694384449244062
MN0803,Upper East Side-Yorkville,Manhattan,True,Residential/Mixed,1,Cluster_1,False,33.83347285723485,2072.325728428025,0.24857251617815,0.15721355157974876,0.07460982108869432,0.05367339170156071,0.010658545869813475,0.4358583936048725,0.019413779977160258,0.0,0.21811952797868292,0.10315949752569471,0.19642177388656262,0.4822992006090598,0.24362390559573657,1.4515643802647413,0.767208413001912
MN0901,Morningside Heights,Manhattan,True,Residential/Mixed,1,Cluster_1,False,19.8295033358043,506.32898406502545,0.30173564753004006,0.16688918558077437,0.044058744993324434,0.0814419225634179,0.01335113484646195,0.3431241655540721,0.049399198931909215,0.0,0.27102803738317754,0.15353805073431243,0.1802403204272363,0.3951935914552737,0.25500667556742324,1.3608247422680413,0.7638190954773869
QN0102,Old Astoria-Hallets Point,Queens,True,Residential/Mixed,1,Cluster_1,False,64.79415159676799,817.1639387062937,0.3824228028503563,0.14014251781472684,0.060570071258907364,0.057007125890736345,0.0059382422802850355,0.34085510688836107,0.007125890736342043,0.0059382422802850355,0.32660332541567694,0.14726840855106887,0.18883610451306412,0.33729216152019004,0.26247030878859856,1.8047034764826175,1.0940032414910859
QN0201,Long Island City-Hunters Point,Queens,True,Residential/Mixed,1,Cluster_1,False,69.86020214537427,703.6705482268617,0.14246119733924612,0.31596452328159647,0.1008869179600887,0.07760532150776053,0.007206208425720621,0.31319290465631927,0.042682926829268296,0.0,0.23170731707317074,0.12250554323725056,0.1402439024390244,0.5055432372505543,0.19678492239467849,1.6224862888482632,1.7390542907180384
QN0803,Fresh Meadows-Utopia,Queens,True,Residential/Mixed,1,Cluster_1,False,14.744718309859154,108.6243590134818,0.46567164179104475,0.08358208955223881,0.023880597014925373,0.09253731343283582,0.005970149253731343,0.3194029850746269,0.005970149253731343,0.0029850746268656717,0.2417910447761194,0.11641791044776119,0.3074626865671642,0.33432835820895523,0.3522388059701492,1.359447004608295,1.1701244813278007
QN1103,Douglaston-Little Neck,Queens,True,Residential/Mixed,1,Cluster_1,False,10.591075461412663,42.96133624258121,0.2426470588235294,0.05514705882352941,0.01838235294117647,0.04044117647058824,0.003676470588235294,0.6323529411764706,0.007352941176470588,0.0,0.20955882352941177,0.1801470588235294,0.15441176470588236,0.45588235294117646,0.19852941176470587,1.4080459770114944,1.0597014925373136
QN1302,Bellerose,Queens,True,Residential/Mixed,1,Cluster_1,False,9.662537687529515,51.75533061792432,0.4548872180451128,0.06766917293233082,0.018796992481203006,0.09022556390977443,0.0037593984962406013,0.3609022556390977,0.0,0.0037593984962406013,0.2857142857142857,0.13157894736842105,0.2857142857142857,0.29699248120300753,0.3383458646616541,1.2150837988826817,1.0100502512562815
SI0202,New Dorp-Midland Beach,Staten Island,True,Residential/Mixed,1,Cluster_1,False,17.897796924801234,88.45938085294999,0.4344422700587084,0.03522504892367906,0.043052837573385516,0.1350293542074364,0.005870841487279843,0.34442270058708413,0.0019569471624266144,0.0,0.1898238747553816,0.11545988258317025,0.21526418786692758,0.4794520547945205,0.2876712328767123,1.4307692307692308,1.0448548812664906
SI0302,Great Kills-Eltingville,Staten Island,True,Residential/Mixed,1,Cluster_1,False,9.955457755851715,51.723713581774945,0.4206773618538324,0.0481283422459893,0.0213903743315508,0.2281639928698752,0.008912655971479501,0.2727272727272727,0.0,0.0,0.14260249554367202,0.09269162210338681,0.34581105169340465,0.41889483065953653,0.3850267379679144,1.2600536193029492,0.9693396226415093
SI0304,Annadale-Huguenot-Prince's Bay-Woodrow,Staten Island,True,Residential/Mixed,1,Cluster_1,False,7.975488820282534,20.34335947001571,0.44574780058651026,0.09970674486803519,0.020527859237536656,0.03225806451612903,0.0,0.3841642228739003,0.011730205278592375,0.005865102639296188,0.25513196480938416,0.07624633431085044,0.17008797653958943,0.49853372434017595,0.21114369501466276,1.6995073891625616,1.3164556962025316
SI0305,Tottenville-Charleston,Staten Island,True,Residential/Mixed,1,Cluster_1,False,15.113350125944583,21.396424381796006,0.3492063492063492,0.16666666666666666,0.047619047619047616,0.051587301587301584,0.003968253968253968,0.373015873015873,0.0,0.007936507936507936,0.16666666666666666,0.10317460317460317,0.3055555555555556,0.4246031746031746,0.376984126984127,1.2278106508875741,1.064516129032258
BX1203,Wakefield-Woodlawn,Bronx,True,Residential/Mixed,2,Cluster_2,True,779.9929756420056,10250.020402911963,0.9761349790750649,0.007231021878476453,0.009270540869841606,0.0031254966361180274,7.946177888435662e-05,0.0041055252423584255,2.6487259628118875e-05,2.6487259628118875e-05,0.24749695396514276,0.21563278063251576,0.20456110610796208,0.33230915929437943,0.3083117020713037,1.1395712027146878,2.950509614374278
QN0802,Pomonok-Electchester-Hillcrest,Queens,True,Residential/Mixed,3,Cluster_3,True,180.8880152938959,1955.7377251616467,0.12950282822268533,0.0055075915451027095,0.0007442691277165823,0.6135754688895505,0.0,0.14245311104495387,0.015927359333134862,0.0922893718368562,0.055224769276570405,0.06356058350699613,0.17281929145579042,0.708395355760643,0.20735337898183984,0.8833601933924256,0.6952695269526953
BK0102,Williamsburg,Brooklyn,True,Residential/Mixed,4,Cluster_4,False,54.70292795944706,1312.4308523230163,0.2893689596361569,0.1856168277430358,0.15093803297328026,0.1191017623649801,0.017907902217168845,0.23138146674246732,0.0045480386583285955,0.0011370096645821489,0.38573052870949404,0.1617396247868107,0.14752700397953383,0.30500284252416143,0.20665150653780556,2.0499224004138643,1.1034214618973561
BK0104,East Williamsburg,Brooklyn,True,Residential/Mixed,4,Cluster_4,False,61.27376425855513,663.7390323198053,0.4089357741234874,0.17654359292584548,0.13807012100527458,0.08253180266832144,0.001861619609059882,0.18988520012410798,0.0021718895439031957,0.0,0.3462612472851381,0.1787154824697487,0.15048091839900712,0.32454235184610614,0.23146137139311201,2.14677047289504,1.1039898132427843
BK0301,Bedford-Stuyvesant (West),Brooklyn,True,Residential/Mixed,4,Cluster_4,False,43.01781737193764,1126.6487795890303,0.46000517732332386,0.1724048666839244,0.11001812063163345,0.07196479420139788,0.0064716541548019675,0.17525239451203728,0.0020709293295366298,0.0018120631633445508,0.3595651048407973,0.12555009060315817,0.16567434636293035,0.34921045819311414,0.22081283976184313,1.7320333041191938,1.1198009242801281
BK0401,Bushwick (West),Brooklyn,True,Residential/Mixed,4,Cluster_4,False,78.55266038975257,2003.0203610296157,0.4199767711962834,0.18629500580720093,0.17584204413472707,0.08873403019744483,0.003484320557491289,0.12288037166085947,0.0020905923344947735,0.0006968641114982578,0.45714285714285713,0.2069686411149826,0.12961672473867597,0.2062717770034843,0.22206736353077816,2.3987255348202097,1.1169907554988843
BK0703,Sunset Park (Central),Brooklyn,True,Residential/Mixed,4,Cluster_4,False,25.68538727708278,664.6259892979944,0.4153713298791019,0.2694300518134715,0.10621761658031088,0.08290155440414508,0.018998272884283247,0.10621761658031088,0.0,0.0008635578583765112,0.4153713298791019,0.18048359240069084,0.12867012089810018,0.2754749568221071,0.19948186528497408,1.8080357142857142,0.8344370860927152
BK0902,Prospect Lefferts Gardens-Wingate,Brooklyn,True,Residential/Mixed,4,Cluster_4,False,58.011690970097284,1230.9276130252922,0.48162968352128044,0.20043652237177156,0.06947981084030556,0.10294652600945799,0.0065478355765733,0.1291378683157512,0.009457984721716987,0.0003637686431429611,0.3845034558021099,0.16769734448890505,0.1353219352491815,0.31247726445980356,0.19789014186977083,1.4933178384660082,0.8882602545968883
BK1801,Flatlands,Brooklyn,True,Residential/Mixed,4,Cluster_4,False,19.063485978828176,256.13563668991213,0.5382830626450116,0.11987625676720805,0.16550657385924208,0.06960556844547564,0.0,0.0920340293890178,0.005413766434648105,0.009280742459396751,0.4609435421500387,0.1662799690641918,0.12993039443155452,0.242846094354215,0.19180201082753287,2.027310924369748,1.1844660194174756
BX0603,Belmont,Bronx,True,Residential/Mixed,4,Cluster_4,False,63.900666262870985,1523.9187108633305,0.5415769065058165,0.16544592847910383,0.17535545023696683,0.05730288668677294,0.00043084877208099956,0.05945713054717794,0.0,0.00043084877208099956,0.44248168892718653,0.17320120637656183,0.13916415338216287,0.24515295131408876,0.2089616544592848,1.8726450640542578,1.0482558139534883
MN0201,SoHo-Little Italy-Hudson Square,Manhattan,True,Residential/Mixed,4,Cluster_4,False,76.84594348222424,1404.9882331910667,0.3291814946619217,0.1506524317912218,0.15895610913404506,0.09252669039145907,0.0005931198102016608,0.2568208778173191,0.010676156583629894,0.0005931198102016608,0.3582443653618031,0.16429418742586002,0.14412811387900357,0.3333333333333333,0.2022538552787663,2.03713670613563,0.6546242774566474
MN0202,Greenwich Village,Manhattan,True,Residential/Mixed,4,Cluster_4,False,53.61611611611612,1740.4231175904545,0.19253208868144692,0.2526254375729288,0.11668611435239207,0.088098016336056,0.019253208868144692,0.32438739789964993,0.004667444574095682,0.001750291715285881,0.3547257876312719,0.15110851808634773,0.16102683780630106,0.3331388564760793,0.2193698949824971,1.7679282868525896,0.880754716981132
MN0301,Chinatown-Two Bridges,Manhattan,True,Residential/Mixed,4,Cluster_4,False,38.90274314214464,1454.8905247174337,0.41794871794871796,0.16987179487179488,0.1596153846153846,0.060897435897435896,0.025,0.13846153846153847,0.026282051282051282,0.0019230769230769232,0.3942307692307692,0.175,0.11217948717948718,0.31858974358974357,0.18012820512820513,1.5667361835245046,0.9032527105921601
MN0302,Lower East Side,Manhattan,True,Residential/Mixed,4,Cluster_4,False,76.98689956331877,2303.9876329963104,0.36585365853658536,0.22858763471355645,0.12620533182076007,0.11429381735677822,0.011627906976744186,0.1505955757231991,0.0028360748723766306,0.0,0.43448667044809985,0.17555303460011346,0.12932501418037437,0.26063528077141235,0.19143505388542256,1.936336185203825,1.1810276679841898
MN0303,East Village,Manhattan,True,Residential/Mixed,4,Cluster_4,False,75.02814096458569,2947.7225706030963,0.4283516060780919,0.23350644354683592,0.10848240046162723,0.05577995768417003,0.006732063858434314,0.16387766878245816,0.0032698595883823814,0.0,0.41065589536449315,0.17157145604924023,0.1377187920753991,0.28005385651086745,0.21311790728986343,1.9405534677143834,0.9596344249809596
MN0402,Hell's Kitchen,Manhattan,True,Residential/Mixed,4,Cluster_4,False,55.962948668467774,1783.025466876576,0.3057471264367816,0.16945812807881774,0.1579638752052545,0.0883415435139573,0.0013136288998357964,0.2545155993431856,0.02167487684729064,0.0009852216748768472,0.33825944170771755,0.1825944170771757,0.15073891625615762,0.3284072249589491,0.23119868637110016,1.4320764462809918,0.7904564315352697
QN0101,Astoria (North)-Ditmars-Steinway,Queens,True,Residential/Mixed,4,Cluster_4,False,36.52163220134036,329.0012650047994,0.32940516273849607,0.1936026936026936,0.1251402918069585,0.1414141414141414,0.005611672278338945,0.18462401795735128,0.01964085297418631,0.0005611672278338945,0.3507295173961841,0.18518518518518517,0.1526374859708193,0.3114478114478115,0.21548821548821548,1.821047526673133,0.8711078928312815
QN0103,Astoria (Central),Queens,True,Residential/Mixed,4,Cluster_4,False,58.92092983248393,1398.7852973492786,0.3781021897810219,0.15145985401459855,0.172992700729927,0.12627737226277372,0.00072992700729927,0.16058394160583941,0.008394160583941606,0.00145985401459854,0.33102189781021896,0.27043795620437955,0.15255474452554746,0.245985401459854,0.2489051094890511,1.6265060240963856,0.972933784436926
QN0104,Astoria (East)-Woodside (North),Queens,True,Residential/Mixed,4,Cluster_4,False,65.57641182631113,1009.3489434450964,0.27559377559377557,0.17526617526617527,0.3308763308763309,0.0819000819000819,0.002457002457002457,0.10114660114660115,0.03194103194103194,0.000819000819000819,0.49467649467649466,0.2321867321867322,0.095004095004095,0.17813267813267813,0.15724815724815724,2.4036144578313254,0.9707317073170731
QN0105,Queensbridge-Ravenswood-Dutch Kills,Queens,True,Residential/Mixed,4,Cluster_4,False,62.97190005448743,628.2479193720426,0.47713226205191595,0.1619283065512979,0.10444993819530285,0.05315203955500618,0.006180469715698393,0.19283065512978986,0.004326328800988875,0.0,0.3362175525339926,0.22558714462299134,0.16625463535228677,0.2719406674907293,0.2694684796044499,1.678719008264463,1.1240441801189465
QN0401,Elmhurst,Queens,True,Residential/Mixed,4,Cluster_4,False,35.45929598223685,947.2197033185574,0.4342780026990553,0.18380566801619433,0.2329284750337382,0.04696356275303644,0.02834008097165992,0.07152496626180836,0.0005398110661268556,0.0016194331983805667,0.4240215924426451,0.248582995951417,0.13360323886639677,0.19379217273954116,0.23859649122807017,2.092216162617749,0.9013689013689014
QN0501,Maspeth,Queens,True,Residential/Mixed,4,Cluster_4,False,25.886996832973793,208.20936549652856,0.4033687943262411,0.20567375886524822,0.13031914893617022,0.12056737588652482,0.0026595744680851063,0.1347517730496454,0.0026595744680851063,0.0,0.4867021276595745,0.15780141843971632,0.12411347517730496,0.23138297872340424,0.19237588652482268,2.7319109461966606,1.2352941176470589
QN0502,Ridgewood,Queens,True,Residential/Mixed,4,Cluster_4,False,38.052982238087665,666.0837735035448,0.4891758450436764,0.14394227117356628,0.15723509304975314,0.09191036840106342,0.005317128750474744,0.10862134447398406,0.0,0.0037979491074819596,0.3984048613748576,0.19141663501709077,0.13938473224458792,0.2707937713634637,0.207368021268515,1.9089082384460816,0.9873801110550228
QN0707,Flushing-Willets Point,Queens,True,Residential/Mixed,4,Cluster_4,False,40.67710965133906,674.5895899552534,0.4240165631469979,0.2699792960662526,0.07246376811594203,0.06915113871635611,0.01904761904761905,0.14451345755693581,0.0,0.0008281573498964803,0.3412008281573499,0.1565217391304348,0.15817805383022773,0.3440993788819876,0.22732919254658385,1.6296169630642956,1.0542809177392278
QN1102,Bayside,Queens,True,Residential/Mixed,4,Cluster_4,False,19.31943540859333,104.41326328763222,0.4158125915080527,0.06442166910688141,0.20937042459736457,0.04685212298682284,0.0014641288433382138,0.24743777452415813,0.013177159590043924,0.0014641288433382138,0.404099560761347,0.07759882869692533,0.18594436310395315,0.3323572474377745,0.23572474377745242,2.0655080213903743,1.1062124248496994
QN1304,Cambria Heights,Queens,True,Residential/Mixed,4,Cluster_4,False,17.795118237617167,121.72097740048508,0.32620320855614976,0.09893048128342247,0.12834224598930483,0.2914438502673797,0.00267379679144385,0.14705882352941177,0.0053475935828877,0.0,0.4385026737967914,0.25935828877005346,0.11497326203208556,0.18716577540106952,0.20053475935828877,1.4285714285714286,1.9646017699115046
SI0101,St. George-New Brighton,Staten Island,True,Residential/Mixed,4,Cluster_4,False,60.91954022988506,473.45272643739224,0.33276157804459694,0.23413379073756432,0.12006861063464837,0.2538593481989708,0.0,0.057461406518010294,0.0017152658662092624,0.0,0.32504288164665524,0.1269296740994854,0.17667238421955403,0.3713550600343053,0.23413379073756432,1.6642857142857144,0.8481848184818482
BK0103,South Williamsburg,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,16.154775256664653,530.0915043539973,0.8197596795727636,0.06408544726301736,0.017356475300400534,0.0267022696929239,0.0026702269692923898,0.06542056074766354,0.0026702269692923898,0.0013351134846461949,0.18691588785046728,0.1802403204272363,0.28304405874499333,0.34979973297730305,0.3938584779706275,1.0871647509578544,1.0196779964221825
BK0202,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,114.24056982343498,2066.0090080202563,0.6245883644346871,0.0871569703622393,0.03336992316136114,0.030296377607025245,0.0008781558726673985,0.17014270032930845,0.05290889132821076,0.0006586169045005489,0.166410537870472,0.15718990120746432,0.28737650933040615,0.3890230515916575,0.3857299670691548,1.0597061581744296,0.9517061885482938
BK0504,Spring Creek-Starrett City,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,21.299381247025227,142.26603291029022,0.6452513966480447,0.09217877094972067,0.019553072625698324,0.1005586592178771,0.0111731843575419,0.13128491620111732,0.0,0.0,0.2206703910614525,0.17318435754189945,0.1871508379888268,0.41899441340782123,0.2877094972067039,1.3577586206896552,0.8357142857142857
BK0802,Crown Heights (North),Brooklyn,True,Residential/Mixed,5,Cluster_5,False,53.40435386753126,1401.6971411658692,0.4824371205550737,0.13009540329575023,0.05702515177797051,0.08174327840416305,0.003686036426712923,0.16305290546400694,0.08196010407632263,0.0,0.30529054640069386,0.12532523850823937,0.18560277536860365,0.38378143972246315,0.23764093668690373,1.5272441494935383,1.1412750673451062
BK0901,Crown Heights (South),Brooklyn,True,Residential/Mixed,5,Cluster_5,False,37.45888079709456,1057.3954738162615,0.5106598984771573,0.18527918781725888,0.0350253807106599,0.05736040609137056,0.0,0.19593908629441625,0.011675126903553299,0.0040609137055837565,0.21776649746192894,0.12791878172588833,0.19035532994923857,0.4639593908629442,0.25888324873096447,1.1400591278640058,0.7452471482889733
BK1001,Bay Ridge,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,30.874927572220844,455.9766423364755,0.43699731903485256,0.10991957104557641,0.11298353121409421,0.1214094216775182,0.011106855610877058,0.20413634622749904,0.0034469551895825352,0.0,0.31022596706242817,0.14860206817311375,0.16315587897357334,0.3780160857908847,0.24396782841823056,1.6602931803696621,0.9741248097412482
BK1002,Dyker Heights,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,15.617188429948815,242.49103590878101,0.5091463414634146,0.09298780487804878,0.10060975609756098,0.07926829268292683,0.004573170731707317,0.21189024390243902,0.0,0.001524390243902439,0.32926829268292684,0.1402439024390244,0.15396341463414634,0.37652439024390244,0.21341463414634146,1.3770685579196218,1.0577319587628866
BK1101,Bensonhurst,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,19.390151789502003,414.7535081467075,0.5949839914621131,0.09765208110992529,0.11953041622198506,0.059231590181430094,0.0064034151547491995,0.1200640341515475,0.0010672358591248667,0.0010672358591248667,0.3207043756670224,0.15154749199573106,0.16755602988260407,0.36019210245464245,0.23159018143009605,1.6277533039647578,0.8270932607215793
BK1102,Bath Beach,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,16.690744782221127,284.32332233977405,0.583793738489871,0.07366482504604052,0.055248618784530384,0.09208103130755065,0.0055248618784530384,0.18968692449355432,0.0,0.0,0.36279926335174956,0.1731123388581952,0.18047882136279927,0.283609576427256,0.2430939226519337,1.5522388059701493,0.9064748201438848
BK1103,Gravesend (West),Brooklyn,True,Residential/Mixed,5,Cluster_5,False,20.67209604262566,390.0240240624647,0.5309951060358891,0.06851549755301795,0.13784665579119088,0.14518760195758565,0.0008156606851549756,0.11419249592169657,0.0016313213703099511,0.0008156606851549756,0.2895595432300163,0.2030995106035889,0.21125611745513867,0.29608482871125613,0.3172920065252855,1.2378048780487805,0.7002012072434607
BK1204,Mapleton-Midwood (West),Brooklyn,True,Residential/Mixed,5,Cluster_5,False,16.951850378034223,219.3525896908499,0.6369327073552425,0.08607198748043818,0.025039123630672927,0.09859154929577464,0.01564945226917058,0.12519561815336464,0.0,0.012519561815336464,0.20500782472613457,0.1189358372456964,0.16901408450704225,0.5070422535211268,0.2237871674491393,1.534090909090909,0.7368421052631579
BK1301,Gravesend (South),Brooklyn,True,Residential/Mixed,5,Cluster_5,False,20.208741944522274,240.39370165843496,0.6655112651646448,0.12478336221837089,0.01386481802426343,0.05199306759098787,0.0034662045060658577,0.14038128249566725,0.0,0.0,0.2755632582322357,0.1663778162911612,0.16984402079722705,0.3882149046793761,0.24783362218370883,1.3672922252010724,0.8638392857142857
BK1303,Brighton Beach,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,31.044618382377227,745.9382231690538,0.7308510638297873,0.11595744680851064,0.00851063829787234,0.039361702127659576,0.00425531914893617,0.09787234042553192,0.0010638297872340426,0.002127659574468085,0.29148936170212764,0.16276595744680852,0.12340425531914893,0.4223404255319149,0.20319148936170212,1.302588996763754,1.1107871720116618
BK1401,Flatbush,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,48.559322033898304,1540.373524513926,0.5936591041303083,0.16114019778941244,0.04275741710296684,0.112565445026178,0.00029086678301337986,0.08406050029086679,0.0049447353112274574,0.0005817335660267597,0.3033740546829552,0.15677719604421175,0.1649214659685864,0.37492728330424663,0.23792902850494474,1.2532751091703056,0.9426605504587156
BK1402,Flatbush (West)-Ditmas Park-Parkville,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,25.72300887083203,502.8384769933942,0.5644859813084112,0.1383177570093458,0.05794392523364486,0.0616822429906542,0.0009345794392523365,0.16728971962616823,0.003738317757009346,0.005607476635514018,0.30467289719626167,0.17476635514018693,0.197196261682243,0.3233644859813084,0.27850467289719627,1.272919605077574,1.0428211586901763
BK1403,Midwood,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,23.148325725902342,403.24632466084057,0.7207953603976802,0.03811101905550953,0.01988400994200497,0.06462303231151616,0.014084507042253521,0.1375310687655344,0.0016570008285004142,0.0033140016570008283,0.256006628003314,0.140016570008285,0.2203811101905551,0.3835956917978459,0.28417564208782103,1.220715166461159,0.819620253164557
BK1501,Gravesend (East)-Homecrest,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,14.542480400566538,224.96816795874776,0.522633744855967,0.09327846364883402,0.07133058984910837,0.08093278463648834,0.013717421124828532,0.2167352537722908,0.0,0.0013717421124828531,0.2812071330589849,0.1440329218106996,0.16598079561042525,0.40877914951989025,0.23593964334705075,1.3859275053304905,0.9619565217391304
BK1502,Madison,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,17.754094737617564,284.2410099187068,0.4951590594744122,0.14522821576763487,0.027662517289073305,0.13001383125864455,0.0013831258644536654,0.19778699861687413,0.0013831258644536654,0.0013831258644536654,0.18533886583679116,0.17289073305670816,0.1798063623789765,0.46196403872752423,0.27247579529737204,1.1887755102040816,0.9436363636363635
BK1503,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,Brooklyn,True,Residential/Mixed,5,Cluster_5,False,28.899731935785066,325.95377753174057,0.6836894215737364,0.06357477853048463,0.07868681605002606,0.03230849400729546,0.003126628452318916,0.1354872329338197,0.0026055237102657635,0.0005211047420531526,0.26003126628452317,0.1928087545596665,0.21990620114643042,0.3272537780093799,0.30536737884314746,1.3105639396346307,0.8075396825396824
